,abbrev,full,freq,most_freq
1162,circ,"['circulatory', 'circular', 'circulation', 'circulation', 'circulatory', 'circulatory', 'circulo', 'circolazione', 'circulation', 'circulation', 'circulo', 'circulo', 'circulo', 'circular']","{'circulatory': 0.21428571428571427, 'circular': 0.14285714285714285, 'circulation': 0.2857142857142857, 'circulo': 0.2857142857142857, 'circolazione': 0.07142857142857142}",circulation
1163,circ.,"['circulation', 'circular', 'u.s.', 'circulo', 'circulation', 'circulatory', 'circulatory', 'circulo', 'circolazione', 'circulation', 'circulo', 'circulo', 'circulo', 'circulo', 'circle', 'circles', 'circle']","{'circulation': 0.17647058823529413, 'circular': 0.058823529411764705, 'u.s.': 0.058823529411764705, 'circulo': 0.35294117647058826, 'circulatory': 0.11764705882352941, 'circolazione': 0.058823529411764705, 'circle': 0.11764705882352941, 'circles': 0.058823529411764705}",circulo
1164,circul,['circulo'],{'circulo': 1.0},circulo
1165,circul.,['circulo'],{'circulo': 1.0},circulo
1166,cirur,['cirurgia'],{'cirurgia': 1.0},cirurgia
1167,citiz,['citizen'],{'citizen': 1.0},citizen
1168,citiz.,['citizen'],{'citizen': 1.0},citizen
1169,city,['city.'],{'city.': 1.0},city.
1170,citz,['citizen'],{'citizen': 1.0},citizen
1171,civ,"['civil', 'civil', 'civil', 'civil', 'civilta', 'civic', 'civil', 'civil', 'civil', 'civil']","{'civil': 0.8, 'civilta': 0.1, 'civic': 0.1}",civil
1172,civ.,"['civil', 'civil', 'civil', 'civil', 'civil', 'civil', 'civil']",{'civil': 1.0},civil
1173,civilis,['civilisations'],{'civilisations': 1.0},civilisations
1174,civiliz,['civilization'],{'civilization': 1.0},civilization
1175,civiliz.,['civilization'],{'civilization': 1.0},civilization
1176,ciênc.,"['ciências', 'ciência']","{'ciências': 0.5, 'ciência': 0.5}",ciências
1177,cl,"['classica', 'clasica', 'clasicos', 'class', 'classici', 'classica', 'clasice']","{'classica': 0.2857142857142857, 'clasica': 0.14285714285714285, 'clasicos': 0.14285714285714285, 'class': 0.14285714285714285, 'classici': 0.14285714285714285, 'clasice': 0.14285714285714285}",classica
1178,cl.,"['classe', 'classe', 'class']","{'classe': 0.6666666666666666, 'class': 0.3333333333333333}",classe
1179,claire,['quebec.'],{'quebec.': 1.0},quebec.
1180,class,"['london.', 'classical', 'classical', 'classical', 'classical', 'classique', 'classici', 'classical', 'classical']","{'london.': 0.1111111111111111, 'classical': 0.6666666666666666, 'classique': 0.1111111111111111, 'classici': 0.1111111111111111}",classical
1181,class.,"['classics', 'classics', 'classic', 'classiques', 'classic', 'classic', 'classical', 'classical', 'classics', 'classic', 'classic', 'classical', 'classical', 'classiques', 'classics']","{'classics': 0.26666666666666666, 'classic': 0.3333333333333333, 'classiques': 0.13333333333333333, 'classical': 0.26666666666666666}",classic
1182,classic,"['classical', 'classical']",{'classical': 1.0},classical
1183,classicabrasil,['classica'],{'classica': 1.0},classica
1184,classicalisboa,['classica'],{'classica': 1.0},classica
1185,classif,['classifications'],{'classifications': 1.0},classifications
1186,classr.,"['classroom', 'classroom']",{'classroom': 1.0},classroom
1187,clean.,['cleaning'],{'cleaning': 1.0},cleaning
1188,cleve,"['cleveland', 'cleveland', 'cleveland']",{'cleveland': 1.0},cleveland
1189,cleve.,"['cleveland', 'cleveland', 'cleveland']",{'cleveland': 1.0},cleveland
1190,clevel,['cleveland'],{'cleveland': 1.0},cleveland
1191,clgh,['clearinghouse'],{'clearinghouse': 1.0},clearinghouse
1192,clgh.,['clearinghouse'],{'clearinghouse': 1.0},clearinghouse
1193,clim,"['climatic', 'climate', 'climatique']","{'climatic': 0.3333333333333333, 'climate': 0.3333333333333333, 'climatique': 0.3333333333333333}",climatic
1194,clim.,"['climatic', 'climate', 'climate', 'climate', 'climatique', 'climate', 'climate', 'climate', 'climate']","{'climatic': 0.1111111111111111, 'climate': 0.7777777777777778, 'climatique': 0.1111111111111111}",climate
1195,climatol,['climatological'],{'climatological': 1.0},climatological
1196,climatol.,"['climatology', 'climatology', 'climatological', 'climatological', 'climatology']","{'climatology': 0.6, 'climatological': 0.4}",climatology
1197,clin,"['clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinica', 'clinica', 'clinica', 'clinics', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinica', 'clinics', 'clinics', 'clinica', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinica', 'clinica', 'clinical', 'clinique', 'clinics', 'universita', 'clinica', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinics', 'clinica', 'clinica', 'clinical', 'clinical', 'clinical', 'clinical', 'clinic', 'clinic', 'clinic', 'clinic', 'clinical', 'clinical', 'clinical', 'clinical', 'clinique', 'clinical', 'clinics', 'clinics', 'clinics', 'clinics', 'clinic', 'clinic', 'clinic', 'clinica', 'clinica', 'clinica', 'clinica', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinicians', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinics', 'clinics', 'clinics', 'clinics', 'clinics', 'clinics', 'clinics', 'clinics', 'clinics', 'clinics', 'clinics', 'clinics', 'clinics', 'clinics', 'clinics', 'clinics', 'clinics', 'clinics', 'clinical', 'clinique', 'clinical', 'clinical', 'clinical', 'clinics', 'clinics', 'clinics', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinics', 'clinics', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinics', 'clinics', 'clinica', 'clinica', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinics', 'clinica', 'clinics', 'clinical', 'clinique', 'clinics', 'clinics', 'clinica', 'clinica', 'clinic', 'clinical', 'clinics', 'clinics', 'clinical', 'clinica', 'clinics', 'clinical', 'clinics', 'clinics', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinics', 'clinics', 'clinics', 'clinica', 'clinical', 'clinique', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinique', 'clinica', 'clinica', 'clinica', 'clinica', 'clinica', 'clinica', 'clinica', 'clinic', 'clinical', 'clinic', 'clinics', 'clinical', 'clinical', 'clinic', 'clinica', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinics', 'clinics', 'clinical', 'clinics', 'clinical', 'clinical', 'clinical', 'clinical', 'clinics', 'clinic', 'clinica', 'clinics', 'clinics', 'clinics', 'clinical', 'clinical', 'clinica', 'clinics', 'clinics', 'clinical', 'clinics', 'clinical', 'clinical', 'clinic', 'clinic', 'clinica', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinica', 'clinica', 'clinica', 'clinica', 'clinics', 'clinica', 'clinica', 'cliniques', 'clinical', 'clinical', 'clinics', 'clinical', 'clinical', 'clinical', 'clinica', 'clinica', 'clinica.', 'clinique', 'clinique', 'clinique', 'clinique', 'cliniques', 'clinics', 'clinica', 'clinica', 'clinica', 'clinica', 'clinical', 'clinical', 'clinical', 'clinical', 'clinics', 'clinical', 'clinical', 'clinical', 'clinical', 'clinician', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinic', 'clinic', 'clinics', 'clinics', 'clinical', 'clinics', 'clinics', 'clinics', 'clinical', 'clinics', 'clinics', 'clinics', 'clinics', 'clinics', 'clinics', 'clinics', 'clinics', 'clinical', 'clinical', 'clinical', 'clinique', 'clinician', 'clinic']","{'clinical': 0.7096774193548387, 'clinica': 0.08349146110056926, 'clinics': 0.14041745730550284, 'clinique': 0.020872865275142316, 'universita': 0.0018975332068311196, 'clinic': 0.03225806451612903, 'clinicians': 0.0018975332068311196, 'cliniques': 0.003795066413662239, 'clinica.': 0.0018975332068311196, 'clinician': 0.003795066413662239}",clinical
1198,clin.,"['clinical', 'clinical', 'clinica', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinics', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinique', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinica', 'clinica', 'clinica', 'clinics', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinica', 'clinics', 'clinica', 'clinical', 'clinical', 'clinical', 'clinical', 'clinique', 'clinica', 'clinica', 'clinique', 'clinics', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinic', 'clinical', 'clinical', 'clinical', 'clinical', 'clinics', 'clinics', 'clinics', 'clinics', 'clinic', 'clinic', 'clinic', 'clinica', 'clinica', 'clinica', 'clinica', 'clinica', 'clinica', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinicians', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinics', 'clinics', 'clinics', 'clinics', 'clinics', 'clinics', 'clinics', 'clinics', 'clinics', 'clinics', 'clinics', 'clinics', 'clinics', 'clinics', 'clinics', 'clinics', 'clinics', 'clinics', 'clinical', 'clinical', 'clinical', 'clinics', 'clinics', 'clinics', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinics', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinics', 'clinics', 'clinica', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinics', 'clinical', 'clinique', 'clinics', 'clinics', 'clinica', 'clinical', 'clinical', 'clinics', 'clinical', 'clinical', 'clinics', 'clinics', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinics', 'clinics', 'clinica', 'clinical', 'clinique', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinic', 'clinic', 'clinics', 'clinical', 'clinical', 'clinic', 'clinic', 'clinics', 'clinica', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinical', 'clinics', 'clinics', 'clinical', 'clinique', 'clinics', 'clinical', 'clinics', 'clinical', 'clinical', 'clinics', 'clinica', 'clinical', 'clinics', 'clinics', 'clinics', 'clinical', 'clinica', 'clinics', 'clinical', 'clinics', 'clinical', 'clinical', 'clinica', 'clinical', 'clinical', 'clinical', 'clinical', 'clinics', 'clinical', 'clinica', 'clinica', 'clinica', 'clinics', 'clinica', 'clinica', 'cliniques', 'clinical', 'clinical', 'clinics', 'clinical', 'clinical', 'clinica', 'clinica', 'clinica', 'cliniques', 'cliniques', 'clinique', 'clinique', 'clinics', 'clinica', 'clinica', 'clinica', 'clinica', 'clinica', 'clinical', 'clinical', 'clinical', 'clinical', 'clinics', 'clinics', 'clinics', 'clinical', 'clinical', 'clinical', 'clinique', 'clinics', 'clinics', 'clinics', 'clinics', 'clinics', 'clinics', 'clinics', 'clinician', 'clinica', 'clinical', 'clinical', 'clinical', 'critical', 'clinical', 'clinical', 'clinical', 'clinical', 'clincal', 'clinical']","{'clinical': 0.7329059829059829, 'clinica': 0.07478632478632478, 'clinics': 0.14102564102564102, 'clinique': 0.019230769230769232, 'clinic': 0.017094017094017096, 'clinicians': 0.002136752136752137, 'cliniques': 0.00641025641025641, 'clinician': 0.002136752136752137, 'critical': 0.002136752136752137, 'clincal': 0.002136752136752137}",clinical
1199,cluj,['roumaine'],{'roumaine': 1.0},roumaine
1200,co,['company'],{'company': 1.0},company
1201,co.,"['company', 'companies', 'company']","{'company': 0.6666666666666666, 'companies': 0.3333333333333333}",company
1202,coagul,['coagulation'],{'coagulation': 1.0},coagulation
1203,coagul.,['coagulation'],{'coagulation': 1.0},coagulation
1204,coalit,['coalition.'],{'coalition.': 1.0},coalition.
1205,coast,['coastal'],{'coastal': 1.0},coastal
1206,coast.,"['coastal', 'coastal']",{'coastal': 1.0},coastal
1207,coat.,"['coatings', 'coatings', 'coatings', 'coatings', 'coatings', 'coatings', 'coatings']",{'coatings': 1.0},coatings
1208,codes,['codes.'],{'codes.': 1.0},codes.
1209,coevol,['coevolution'],{'coevolution': 1.0},coevolution
1210,cogn,"['cognition', 'cognitive', 'cognitive', 'cognition', 'cognitive', 'cognition', 'cognitive', 'cognitive', 'cognitive', 'cognitive', 'cognitive', 'cognitive', 'cognition', 'cognitive', 'cognitive', 'cognitive', 'cognition', 'cognitive', 'cognate', 'cognition', 'cognitive', 'cognition', 'cognitive', 'cognition']","{'cognition': 0.3333333333333333, 'cognitive': 0.625, 'cognate': 0.041666666666666664}",cognitive
1211,cogn.,"['cognition', 'cognition', 'cognitive', 'cognitive', 'cognitive', 'cognition', 'cognitive', 'cognitive', 'cognition', 'cognitive', 'cognitive', 'cognitive', 'cognition', 'cognitive', 'cognitive', 'cognate', 'cognitive', 'cognitive', 'cognition', 'cognitive', 'cognitive', 'cognitive']","{'cognition': 0.2727272727272727, 'cognitive': 0.6818181818181818, 'cognate': 0.045454545454545456}",cognitive
1212,cognit,"['cognitive', 'cognitive', 'cognitive', 'cognition']","{'cognitive': 0.75, 'cognition': 0.25}",cognitive
1213,cognit.,"['cognitive', 'cognition']","{'cognitive': 0.5, 'cognition': 0.5}",cognitive
1214,coiles,"[""coile's"", ""coile's""]","{""coile's"": 1.0}",coile's
1215,col,"['colegio', 'colegio', 'colegio', 'colegio', 'colegio']",{'colegio': 1.0},colegio
1216,col.,"['colegio', 'colegio', 'colegio', 'colegio', 'colegio']",{'colegio': 1.0},colegio
1217,colchester,['2006'],{'2006': 1.0},2006
1218,colec.,"['colección', 'colección', 'colecao']","{'colección': 0.6666666666666666, 'colecao': 0.3333333333333333}",colección
